Sr.No.,Model Name,Date,Time,Keypad Max Value (AI0) ,Keypad Min Value (AI0) ,Keypad Actual Value (AI0) ,Keypad Max Value (AI1) ,Keypad Min Value (AI1) ,Keypad Actual Value (AI1) ,Camera Co-ordinate Max Value,Camera Co-ordinate Min Value,Camera Co-ordinate Actual Value,MIC Code,TFT Display Code,Status
,SK Medium,01-08-2020 ,19:29:28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.5,0.800,,,,
,SK Medium,01-08-2020 ,19:33:21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.5,0.800,,,,
,SK Medium,01-08-2020 ,19:43:03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.5,0.800,,,,
,SK Medium,01-08-2020 ,19:52:36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.5,0.800,,,,
,SK Medium,01-08-2020 ,21:33:34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.5,0.800,,,,
