DateTime,User Name,Running Model,Barcode,Clip Status,Torque1(Nm),Torque2(Nm),Torque3(Nm),Torque4(Nm),Height1(mm),Height2(mm),Height3(mm),Height4(mm),Height1Status,Height2Status,Height3Status,Height4Status
10-07-2020  19:22:59,,Global,0T73I201+T5W
,0.9 ,0.9 ,0.9 ,0.9 ,11.06,9.26,11.40,10.17,OK,OK
10-07-2020  19:28:02,,Global,0T73I201+T5W
,0.9 ,0.9 ,0.9 ,0.9 ,10.99,9.19,11.37,9.95,OK,OK
10-07-2020  22:50:04,,Global,0T73I201+T5W
,0.9 ,0.9 ,0.9 ,0.9 ,10.91,9.18,11.20,9.97,OK,OK
11-07-2020  16:07:50,,Global,0T73I201+T5W
,0.9 ,0.9 ,1.0 ,0.9 ,10.85,9.14,11.10,9.94,OK,OK
11-07-2020  18:13:44,,Global,0T73I201+T5W
,0.9 ,0.9 ,0.9 ,0.9 ,10.95,9.26,11.26,10.80,OK,OK
11-07-2020  18:31:43,,Global,0T73I201+T5W
,0.9 ,0.9 ,0.9 ,0.9 ,11.05,9.28,11.37,10.18,OK,OK
14-07-2020  14:22:02,,Global,0T73I201+T5W
,0.9 ,0.9 ,0.9 ,0.9 ,10.22,10.23,11.00,10.09,OK,OK
14-07-2020  15:02:28,,Global,0T73I201+T5W
,0.9 ,0.9 ,0.9 ,0.9 ,10.06,9.95,11.05,9.96,NG,OK
