DateTime,User Name,Running Model,Barcode,Clip Status,Torque1(Nm),Torque2(Nm),Torque3(Nm),Torque4(Nm),Height1(mm),Height2(mm),Height3(mm),Height4(mm),Height1Status,Height2Status,Height3Status,Height4Status
04-08-2020  20:30:50,,SK Medium,0UD8I202NW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.23,11.00,10.72,11.56,NG,OK
04-08-2020  21:01:14,,SK Medium,0UD8I207YW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.31,10.91,10.77,11.62,NG,OK
04-08-2020  21:05:47,,SK Medium,0UD8I204NW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.19,10.88,10.72,11.58,NG,OK
04-08-2020  21:12:29,,SK Medium,0UD8I202HW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.84,10.85,11.64,NG,OK
04-08-2020  21:14:22,,SK Medium,0UD8I202BW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.20,10.85,10.72,11.62,NG,OK
04-08-2020  21:19:46,,SK Medium,0UD8I202WW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.22,10.85,10.63,11.66,NG,OK
04-08-2020  21:24:18,,SK Medium,0UD8I204WW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.25,10.91,10.57,11.64,NG,OK
04-08-2020  21:27:48,,SK Medium,0UD8I203SW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.13,10.87,10.65,11.66,NG,OK
05-08-2020  10:35:20,,SK Medium,0UD8I20ASW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.95,10.60,11.62,NG,OK
05-08-2020  12:44:47,,SK Medium,0UD8I209EW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.25,10.92,10.69,11.69,NG,OK
05-08-2020  12:49:08,,SK Medium,0UD8I2055W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.08,10.79,10.70,11.61,NG,OK
05-08-2020  12:52:13,,SK Medium,0UD8I206ZW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.20,10.78,10.81,11.69,NG,OK
05-08-2020  12:54:47,,SK Medium,0UD8I204SW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.88,10.83,11.68,NG,OK
05-08-2020  12:59:15,,SK Medium,0UD8I201SW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.12,10.81,10.87,11.66,NG,OK
05-08-2020  13:08:00,,SK Medium,0UD8I20AUW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.14,10.84,10.80,11.62,NG,OK
05-08-2020  14:09:27,,SK Medium,0UD8I201BT7W,0.9 ,0.9 ,0.9 ,0.9 ,10.27,10.90,10.73,11.63,NG,OK
05-08-2020  14:16:50,,SK Medium,0UD8I205FW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.10,10.85,10.75,11.67,NG,OK
05-08-2020  14:18:30,,SK Medium,0UD8I20AJW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.22,10.78,10.78,11.74,NG,OK
05-08-2020  14:23:46,,SK Medium,0UD8I205IW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.90,10.88,11.70,NG,OK
05-08-2020  14:34:56,,SK Medium,0UD8I201VW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.32,10.86,10.51,11.62,NG,OK
05-08-2020  14:36:56,,SK Medium,0UD8I209MW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,10.90,10.76,11.59,NG,OK
05-08-2020  14:51:47,,SK Medium,0UD8I20AMW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.12,10.86,10.75,11.74,NG,OK
05-08-2020  15:08:49,,SK Medium,0UD8I203VW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,11.00,10.84,11.67,NG,OK
05-08-2020  15:11:02,,SK Medium,0UD8I209NW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.13,10.79,10.95,11.59,NG,OK
05-08-2020  15:25:16,,SK Medium,0UD8I2042W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.20,10.78,10.58,11.67,NG,OK
05-08-2020  15:27:04,,SK Medium,0UD8I202VW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.12,10.69,10.93,11.63,NG,OK
05-08-2020  15:33:04,,SK Medium,0UD8I209UW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.77,10.80,11.62,NG,OK
05-08-2020  16:09:13,,SK Medium,0UD8I20B8W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.16,10.95,10.76,11.77,NG,OK
05-08-2020  16:10:43,,SK Medium,0UD8I203YW7W,0.9 ,1.0 ,0.9 ,0.9 ,10.19,10.83,10.85,11.66,NG,OK
05-08-2020  16:13:52,,SK Medium,0UD8I2063W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.11,10.86,10.70,11.70,NG,OK
05-08-2020  16:17:53,,SK Medium,0UD8I205LW7W,0.9 ,0.9 ,0.9 ,0.9 ,9.98,10.87,10.59,11.55,NG,OK
05-08-2020  16:22:14,,SK Medium,0UD8I2048W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,10.86,10.64,11.65,NG,OK
05-08-2020  16:26:51,,SK Medium,0UD8I204BW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.13,10.80,10.63,11.56,NG,OK
05-08-2020  16:29:18,,SK Medium,0UD8I2046W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.18,10.82,10.72,11.62,NG,OK
05-08-2020  16:30:35,,SK Medium,0UD8I202CW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.08,10.84,10.61,11.60,NG,OK
05-08-2020  16:32:30,,SK Medium,0UD8I2045W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.08,10.89,10.67,11.67,NG,OK
05-08-2020  16:54:25,,SK Medium,0UD8I203IW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.25,10.90,10.77,11.67,NG,OK
05-08-2020  16:56:09,,SK Medium,0UD8I203LW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.09,10.79,10.87,11.75,NG,OK
05-08-2020  16:58:57,,SK Medium,0UD8I203KW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,10.80,10.76,11.66,NG,OK
05-08-2020  17:04:51,,SK Medium,0UD8I201FT7W,0.9 ,0.9 ,0.9 ,0.9 ,10.19,10.89,10.88,11.68,NG,OK
05-08-2020  17:06:53,,SK Medium,0UD8I2062W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.11,10.86,10.60,11.64,NG,OK
05-08-2020  17:08:37,,SK Medium,0UD8I206LW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.08,10.79,10.69,11.57,NG,OK
05-08-2020  17:10:39,,SK Medium,0UD8I209KW7W,0.9 ,0.9 ,0.9 ,1.0 ,10.09,10.86,10.54,11.74,NG,OK
05-08-2020  17:12:38,,SK Medium,0UD8I2028W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.18,10.82,10.74,11.50,NG,OK
05-08-2020  17:15:00,,SK Medium,0UD8I2026W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.03,10.78,10.90,11.62,NG,OK
05-08-2020  17:16:56,,SK Medium,0UD8I2025W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.08,10.76,10.78,11.54,NG,OK
05-08-2020  17:18:09,,SK Medium,0UD8I207RW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,10.90,10.78,11.61,NG,OK
05-08-2020  17:19:43,,SK Medium,0UD8I203NW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.19,10.81,10.74,11.70,NG,OK
05-08-2020  17:22:00,,SK Medium,0UD8I203HW7W,,0.9 ,0.9 ,0.9 ,10.13,10.88,10.79,11.69,NG,OK
05-08-2020  17:24:50,,SK Medium,0UD8I203TW7W,,0.9 ,0.9 ,0.9 ,10.22,10.90,10.66,11.76,NG,OK
