DateTime,User Name,Running Model,Barcode,Clip Status,Torque1(Nm),Torque2(Nm),Torque3(Nm),Torque4(Nm),Height1(mm),Height2(mm),Height3(mm),Height4(mm),Height1Status,Height2Status,Height3Status,Height4Status
14-07-2020  16:19:56,,SK Medium,,,,,,NG,NG
14-07-2020  16:20:28,,SK Medium,0T73I202BT5W
,,,,,OK,NG
19-07-2020  16:27:11,,SK Medium,0MVSI201IT5W
,,,,,OK,NG
20-07-2020  09:32:19,,SK Medium,,,,,,NG,NG
20-07-2020  09:36:58,,SK Medium,,,,,,NG,NG
20-07-2020  10:54:20,,SK Medium,,,,,,NG,NG
20-07-2020  10:55:15,,SK Medium,,,,,,NG,NG
20-07-2020  10:57:52,,SK Medium,0MVSI2025T5W
,,,,,NG,NG
20-07-2020  11:25:45,,SK Medium,0MVSI2025T5W
,,,,,OK,NG
20-07-2020  11:27:18,,SK Medium,,,,,,OK,NG
20-07-2020  11:29:13,,SK Medium,0MVSI2025T5W
,,,,,OK,NG
20-07-2020  11:37:36,,SK Medium,,,,,,OK,NG
20-07-2020  11:39:41,,SK Medium,0MVSI2025T5W
,0.9 ,,,,OK,NG
20-07-2020  17:31:39,,SK Medium,,,,,,9.65,9.70,11.89,10.85,OK,OK
20-07-2020  17:33:00,,SK Medium,0MVSI2025T5W
,,,,,9.65,9.70,11.89,10.85,OK,OK
20-07-2020  17:47:21,,SK Medium,0MVSI2025T5W
,,,,,OK,NG
20-07-2020  17:48:31,,SK Medium,0MVSI2025T5W
,,,,,OK,NG
20-07-2020  18:22:48,,SK Medium,0MVSI2025T5W
,,,,,9.64,9.59,11.87,10.82,OK,OK
21-07-2020  11:11:20,,SK Medium,0MVSI2025T5W
,0.9 ,0.1 ,,,OK,NG
21-07-2020  11:25:46,,SK Medium,0MVSI2025T5W
,0.9 ,0.9 ,0.9 ,,10.58,9.59,11.85,10.65,OK,OK
21-07-2020  11:43:57,,SK Medium,,,,,,10.58,9.59,11.85,10.65,NG,OK
