DateTime,User Name,Running Model,Barcode,Clip Status,Torque1(Nm),Torque2(Nm),Torque3(Nm),Torque4(Nm),Height1(mm),Height2(mm),Height3(mm),Height4(mm),Height1Status,Height2Status,Height3Status,Height4Status
10-07-2020  17:08:25,,Medium,0T73I201+T5W
,,,,,OK,NG
11-07-2020  15:27:53,,Medium,,,,,,OK,NG
11-07-2020  15:37:24,,Medium,,,,,,OK,NG
11-07-2020  15:38:26,,Medium,,,,,,OK,NG
11-07-2020  15:50:01,,Medium,0T73I201+T5W
,Ûûû,,,,OK,NG
13-07-2020  16:39:10,,Medium,,,,,,NG,NG
13-07-2020  16:39:46,,Medium,,,,,,NG,NG
13-07-2020  16:40:49,,Medium,,,,,,NG,NG
13-07-2020  16:49:44,,Medium,0T73I201+T5W
,,,,,8.25,6.73,9.55,8.26,OK,NG
13-07-2020  17:56:47,,Medium,0T73I201+T5W
,,,,,OK,NG
13-07-2020  17:58:21,,Medium,0T73I201+T5W
,,,,,OK,NG
13-07-2020  18:00:26,,Medium,0T73I201+T5W
,,,,,OK,NG
13-07-2020  18:02:51,,Medium,,,,,,OK,NG
13-07-2020  18:04:32,,Medium,0T73I201+T5W
,,,,,OK,NG
13-07-2020  18:05:03,,Medium,0T73I201+T5W
,,,,,OK,NG
13-07-2020  18:06:05,,Medium,,,,,,NG,NG
13-07-2020  18:07:32,,Medium,0T73I201+T5W
,,,,,11.07,6.63,9.22,8.17,NG,NG
13-07-2020  18:20:29,,Medium,0T73I201+T5W
,,,,,7.96,6.81,9.31,8.14,OK,OK
13-07-2020  18:29:04,,Medium,0T73I201+T5W
,,,,,12.50,5.86,8.89,7.66,OK,OK
13-07-2020  19:40:29,,Medium,0T73I201+T5W
,,,,,10.04,9.50,11.22,10.08,OK,NG
13-07-2020  20:38:02,,Medium,0T73I201+T5W
,,,,,8.30,7.14,9.16,8.10,OK,OK
13-07-2020  20:51:45,,Medium,0T73I201+T5W
,,,,,8.58,7.48,8.95,8.10,OK,OK
