Sr.No.,Model Name,Date,Time,Keypad Max Value (AI0) ,Keypad Min Value (AI0) ,Keypad Actual Value (AI0) ,Keypad Max Value (AI1) ,Keypad Min Value (AI1) ,Keypad Actual Value (AI1) ,Camera Co-ordinate Max Value,Camera Co-ordinate Min Value,Camera Co-ordinate Actual Value,MIC Code,TFT Display Code,Status
2020-07-24 10:01:45,SK Global,a,0T73I2006T5W
,6530300200224000431
,3.00,58.00,0.11,NG,3.00,5.40,0.04,NG,2.01,OK,NG
2020-07-24 10:14:09,SK Global,a,0T73I2006T5W
,6530300200224000431
,3.00,58.00,0.05,NG,3.00,5.40,0.01,NG,2.04,OK,NG
2020-07-24 16:20:11,SK Global,a,0T73I2015T5W
,,3.00,58.00,0.05,NG,3.00,5.40,0.04,NG,1.99,OK,NG
2020-07-24 16:40:31,SK Global,a,0T73I2015T5W
,6530300200224000431
,3.00,58.00,5.03,OK,3.00,5.40,0.12,NG,1.98,OK,NG
2020-07-24 16:41:11,SK Global,a,0T73I2015T5W
,6530300200224000431
,3.00,58.00,0.06,NG,3.00,5.40,0.04,NG,1.97,OK,NG
2020-07-24 16:58:44,SK Global,a,0T73I2015T5W
,6530300200224000431
,3.00,58.00,0.05,NG,3.00,5.40,0.05,NG,1.98,OK,NG
2020-07-24 16:59:33,SK Global,a,0T73I2015T5W
,6530300200224000431
,3.00,58.00,0.05,NG,3.00,5.40,0.04,NG,1.98,OK,NG
2020-07-24 17:40:17,SK Global,a,0T73I2015T5W
,6530300200224000431
,3.00,58.00,0.05,NG,3.00,5.40,0.09,NG,1.97,OK,NG
