Sr.No.,Model Name,Date,Time,Keypad Max Value (AI0) ,Keypad Min Value (AI0) ,Keypad Actual Value (AI0) ,Keypad Max Value (AI1) ,Keypad Min Value (AI1) ,Keypad Actual Value (AI1) ,Camera Co-ordinate Max Value,Camera Co-ordinate Min Value,Camera Co-ordinate Actual Value,MIC Code,TFT Display Code,Status
2020-08-01 11:37:00,SK Global,a,0T73I2006T5W,6530300200224000433,3.00,58.00,0.08,NG,3.00,5.40,0.04,NG,0.92,OK,NG
2020-08-01 11:41:41,SK Global,a,0T73I2006T5W,6530300200224000433,3.00,58.00,0.04,NG,3.00,5.40,-0.01,NG,1.95,OK,NG
