Sr.No.,Model Name,Date,Time,Keypad Max Value (AI0) ,Keypad Min Value (AI0) ,Keypad Actual Value (AI0) ,Keypad Max Value (AI1) ,Keypad Min Value (AI1) ,Keypad Actual Value (AI1) ,Camera Co-ordinate Max Value,Camera Co-ordinate Min Value,Camera Co-ordinate Actual Value,MIC Code,TFT Display Code,Status
2020-07-20 01:33:24,SK Medium,a,0MVSI2025T5W
,555006003103A4P973090Y07419-08-11TM035HFHP30-01
,3.00,58.00,0.02,NG,3.00,5.40,0.02,NG,0.91,OK,NG
2020-07-20 15:38:28,SK Medium,a,0MVFI200YT5W
,555006003103A4P973090W10019-08-11TM035HFHP30-01
,3.00,58.00,0.02,NG,3.00,5.40,0.02,NG,0.92,OK,NG
2020-07-20 15:44:48,SK Medium,a,0MVFI200YT5W
,555006003103A4P973090W10019-08-11TM035HFHP30-01
,3.00,58.00,0.09,NG,3.00,5.40,0.06,NG,0.92,OK,NG
2020-07-20 15:48:53,SK Medium,a,0MVFI200YT5W
,555006003103A4P973090W10019-08-11TM035HFHP30-01
,3.00,58.00,0.08,NG,3.00,5.40,0.14,NG,0.93,OK,NG
2020-07-20 15:55:58,SK Medium,a,0MVFI200YT5W
,555006003103A4P973090W10019-08-11TM035HFHP30-01
,3.00,58.00,0.00,NG,3.00,5.40,-0.05,NG,0.92,OK,NG
2020-07-20 17:22:51,SK Medium,a,0MVFI200YT5W
,555006003103A4P973090W10019-08-11TM035HFHP30-01
,3.00,58.00,0.02,NG,3.00,5.40,0.02,NG,0.92,OK,NG
