Sr.No.,Model Name,Date,Time,Keypad Max Value (AI0) ,Keypad Min Value (AI0) ,Keypad Actual Value (AI0) ,Keypad Max Value (AI1) ,Keypad Min Value (AI1) ,Keypad Actual Value (AI1) ,Camera Co-ordinate Max Value,Camera Co-ordinate Min Value,Camera Co-ordinate Actual Value,MIC Code,TFT Display Code,Status
1.000000,Medium,18-07-2020 ,10:32:43,5.400000,3.000000,0.086847,5.400000,3.000000,5.032304,2.5,0.800,0.89,0MVSI2025T5W
,555006003103A4P973090Y07419-08-11TM035HFHP30-01
,
1.000000,Medium,18-07-2020 ,18:46:33,5.400000,3.000000,0.020803,5.400000,3.000000,0.012346,2.5,0.800,0.92,0MVFI200YT5W
,,
