Sr.No.,Model Name,Date,Time,Keypad Max Value (AI0) ,Keypad Min Value (AI0) ,Keypad Actual Value (AI0) ,Keypad Max Value (AI1) ,Keypad Min Value (AI1) ,Keypad Actual Value (AI1) ,Camera Co-ordinate Max Value,Camera Co-ordinate Min Value,Camera Co-ordinate Actual Value,MIC Code,TFT Display Code,Status
1.000000,Global,18-07-2020 ,10:25:11,5.400000,3.000000,0.027630,5.400000,3.000000,-0.000018,2.5,0.800,2.16,0T73I200ST5W
,6530300200224000433
,
1.000000,Global,18-07-2020 ,17:33:27,5.400000,3.000000,0.111288,5.400000,3.000000,4.943712,2.5,0.800,2.04,0T73I200ST5W
,6530300191219000473
,
1.000000,Global,18-07-2020 ,18:57:36,5.400000,3.000000,0.045061,5.400000,3.000000,-0.028265,2.5,0.800,1.88,0T73I200ST5W
,6530300191219000473
,
